ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
104309999,GitHub,echo-health/Nomibot,21592864,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104318540,GitHub,JonatasPalumbo/series.quick.start,21593243,npm,package.json,,manifest,,electron,*,development,143927
104318351,GitLab,LittleStrongMind/dickbott,21593389,npm,package.json,,manifest,,electron,1.3.3,development,143927
104332919,GitHub,reactide/reactide,21595193,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104334316,GitHub,Weslo/dm-tools,21595330,npm,package.json,,manifest,,electron,^1.4.1,development,143927
125747411,GitHub,davidhu2000/youtube_desktop,21596961,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
104352369,GitHub,davidhu2000/youtube_desktop,21596961,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104369209,GitHub,timfish/karma-electron-test,21598611,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104377407,GitHub,newash/electron-bootstrap,21599166,npm,package.json,,manifest,,electron,^1.4.15,development,143927
104381534,GitHub,firestar300/Pixizer,21599512,npm,package.json,,manifest,,electron,^1.3.4,development,143927
104401908,GitHub,pfrazee/electron-bug-webview-zoom,21601970,npm,package.json,,manifest,,electron,^1.6.1,development,143927
125784169,GitHub,somebody32/webpack-bundle-analyzer,21602631,npm,yarn.lock,,lockfile,,electron,,runtime,143927
125812938,GitHub,Xiltch/angular-electron,21603317,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104416092,GitHub,Xiltch/angular-electron,21603317,npm,package.json,,manifest,,electron,^1.4.3,runtime,143927
104421245,GitHub,Minamoto-Yuki/Buzztter,21604411,npm,Builds/Buzztter-win32-ia32/resources/app/package.json,,manifest,,electron,^1.6.1,runtime,143927
104421283,GitHub,Minamoto-Yuki/Buzztter,21604411,npm,Builds/Buzztter-win32-x64/resources/app/package.json,,manifest,,electron,^1.6.1,runtime,143927
104421322,GitHub,Minamoto-Yuki/Buzztter,21604411,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104465699,GitHub,EvaWang/MultiLangHelper_Windows,21608180,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104477196,GitHub,technonerdz/VictiScout,21609663,npm,package.json,,manifest,,electron,^1.2.0,development,143927
104480722,GitHub,cfry/dde,21610065,npm,package.json,,manifest,,electron,^1.4.13,development,143927
104497421,GitHub,ridespirals/unifi-monitor,21611973,npm,package.json,,manifest,,electron,^1.6.1,development,143927
125871076,GitHub,brodeuralexis/electron-react-boilerplate,21612280,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104500366,GitHub,brodeuralexis/electron-react-boilerplate,21612280,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104510226,GitLab,LeAcid/easy_notes,21613707,npm,package.json,,manifest,,electron,^1.3.4,development,143927
104544277,GitHub,jsalazarv/Electrospinning,21618672,npm,package.json,,manifest,,electron,^1.4.1,development,143927
125763564,GitHub,tinogo/electron-pdfer,21621079,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104555419,GitHub,tinogo/electron-pdfer,21621079,npm,package.json,,manifest,,electron,^1.6,runtime,143927
104563817,GitLab,Avris/Vocabus,21621477,npm,package.json,,manifest,,electron,^1.3.4,development,143927
171429025,GitHub,eaTong/electron-mobx,21621867,npm,package.json,,manifest,,electron,^1.6.2,development,143927
104575386,GitHub,Fav/cesium,21622217,npm,package.json,,manifest,,electron,^1.6.1,development,143927
125768952,GitHub,ivanvanderbyl/docker-nightmare,21623362,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104583850,GitHub,panshuiqing/shop,21624691,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104590181,GitHub,MichaelGao-826/test,21626319,npm,package.json,,manifest,,electron,1.3.3,development,143927
104598633,GitHub,NZX-DeSiGN/hain,21626720,npm,package.json,,manifest,,electron,1.4.13,development,143927
104596264,GitHub,mixtern/test-gaming,21627007,npm,package.json,,manifest,,electron,^1.4.15,development,143927
104598718,GitHub,OliCallaghan/AQA-Assembler,21627183,npm,package.json,,manifest,,electron,1.6.1,development,143927
104599445,GitHub,toddhalfpenny/clicks-not-passwords,21627300,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104601848,GitHub,jdjohannsen/Calculator,21627751,npm,src/package.json,,manifest,,electron,^1.4.1,development,143927
104614139,GitHub,MPlonski87/electron_square-calculator,21629786,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104622171,GitHub,pvinis/electron-quick-start,21630064,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104634421,GitHub,le0zh0u/checked-log-manage-system,21632265,npm,package.json,,manifest,,electron,^1.3.1,development,143927
104635443,GitHub,Toinane/elgiphy,21632523,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104646336,GitHub,jdjohannsen/test,21633316,npm,src/package.json,,manifest,,electron,^1.4.1,development,143927
104658440,GitHub,dimkk/ng2-admin,21635497,npm,package.json,,manifest,,electron,^1.4.0,development,143927
125931767,GitHub,rafser01/installer_electron,21638676,npm,yarn.lock,,lockfile,,electron,,runtime,143927
125773879,GitHub,rafser01/installer_electron,21638676,npm,package.json,,manifest,,electron,^1.4.13,development,143927
104679626,GitHub,rafser01/installer_electron,21638676,npm,package.json,,manifest,,electron,^1.4.13,development,143927
104681117,GitHub,zhangdeyu/chatRoom,21638934,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104731222,GitHub,matze6633/EasyTimeTracker,21643814,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104728837,GitHub,matze6633/EasyTimeTracker,21643814,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
104734352,GitHub,jpcofr/yalac,21644080,npm,package.json,,manifest,,electron,^1.3.3,development,143927
104738729,GitHub,liqiang0335/Goal,21644858,npm,package.json,,manifest,,electron,^1.4.15,runtime,143927
104764994,GitHub,arantes555/electron-net-encoding-testcase,21647341,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104782975,GitHub,jecacs/electron-redux-react-todo-list,21648770,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104788010,GitHub,Shemnei/electron-react-bootstrap-template,21649508,npm,package.json,,manifest,,electron,^1.6.2,development,143927
104791106,GitHub,BenTurnbull/BackupUI,21649670,npm,package.json,,manifest,,electron,^1.4.1,development,143927
125869291,GitHub,bhavik3184/getingGuru,21649776,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104792755,GitHub,bhavik3184/getingGuru,21649776,npm,package.json,,manifest,,electron,1.6.0,development,143927
104808248,GitHub,philcleveland/electron-grpc-client,21650918,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104839912,GitHub,sinayra/Desafio_Indra_CRUD,21653705,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104862264,GitHub,erikportin/playpause2,21655770,npm,package.json,,manifest,,electron,^1.4.15,development,143927
125786177,GitHub,Blake-C/electron-react-app,21656721,npm,yarn.lock,,lockfile,,electron,,runtime,143927
104868565,GitHub,Blake-C/electron-react-app,21656721,npm,package.json,,manifest,,electron,^1.6.2,development,143927
104870535,GitHub,SebastianGuerreroCardenas/Pickr2.0,21657030,npm,package.json,,manifest,,electron,^1.6.1,development,143927
104879531,GitHub,resin-io-playground/resin-electronjs-react,21657513,npm,app/package.json,,manifest,,electron,^1.4.13,runtime,143927
104896068,GitHub,DNGSMelee/meleelight,21659194,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104901046,GitHub,ngprasad/electron-updater-example,21659976,npm,package.json,,manifest,,electron,^1.4.15,development,143927
132380239,GitHub,kme211/srt-maker,21660081,npm,yarn.lock,,lockfile,,electron,,runtime,143927
119556919,GitHub,AngelGallegosE/Osiris,21660624,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104909104,GitHub,tahnik/electron-react,21660862,npm,package.json,,manifest,,electron,^1.4.1,development,143927
104927317,GitHub,prozack/rystel,21662619,npm,package.json,,manifest,,electron,^1.4.1,development,143927
148504968,GitHub,danielkalen/icon.font,21664078,npm,package-lock.json,,lockfile,,electron,1.4.16,runtime,143927
209677731,GitHub,danielkalen/icon.font,21664078,npm,package-lock.json,,lockfile,,electron,1.4.16,runtime,143927
125880249,GitHub,mgechev/ngrev,21666962,npm,package.json,,manifest,,electron,^1.4.7,development,143927
104962759,GitHub,mgechev/ngrev,21666962,npm,package.json,,manifest,,electron,^1.4.7,development,143927
104975714,GitHub,ukmadlz/instantsearch-electron,21667893,npm,package.json,,manifest,,electron,^1.4.14,development,143927
104979712,GitHub,UC-Facyt/oscillator-JVM,21668545,npm,package.json,,manifest,,electron,^1.0.1,development,143927
126022366,GitHub,mgechev/electron-typescript-boilerplate,21674033,npm,yarn.lock,,lockfile,,electron,,runtime,143927
105033219,GitHub,mgechev/electron-typescript-boilerplate,21674033,npm,package.json,,manifest,,electron,^1.4.7,development,143927
105030872,GitHub,gelomon/deez,21674183,npm,package.json,,manifest,,electron,^1.4.1,development,143927
179382470,GitHub,symphonyoss/ContainerJS,21674621,npm,packages/api-electron/package.json,,manifest,,electron,1.6.6,runtime,143927
179382499,GitHub,symphonyoss/ContainerJS,21674621,npm,packages/api-tests/package.json,,manifest,,electron,1.6.6,runtime,143927
105042200,GitHub,harendranathvegi9/angular-event-view-cli,21675559,npm,package.json,,manifest,,electron,^1.4.15,development,143927
105054455,GitHub,harendranathvegi9/cerebral,21675876,npm,debugger/cerebral-debugger/package.json,,manifest,,electron,^1.4.1,development,143927
105055548,GitHub,harendranathvegi9/cerebral,21675876,npm,debugger/function-tree-debugger/package.json,,manifest,,electron,^1.4.1,development,143927
105049104,GitHub,rw3iss/mu-v,21676535,npm,package.json,,manifest,,electron,^1.6.1,development,143927
105049982,GitHub,lwdgit/node-nightmare,21676572,npm,package.json,,manifest,,electron,^1.4.4,runtime,143927
105070607,GitHub,aazlant/electron-redux,21678317,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105080494,GitHub,ahmetabdi/dashboard,21679856,npm,package.json,,manifest,,electron,^1.4.1,development,143927
214860865,GitHub,LoveKino/browser-js-env,21680433,npm,sample/api/electron/package.json,,manifest,,electron,^1.7.9,runtime,143927
105123869,GitHub,Lostyn/react-redux-node-editor,21684362,npm,package.json,,manifest,,electron,1.4.4,development,143927
105136841,GitHub,yugasun/ElectronVueProject,21685304,npm,package.json,,manifest,,electron,^1.3.1,development,143927
105164423,GitHub,mat1th/wire-desktop,21687901,npm,package.json,,manifest,,electron,1.6.3,development,143927
125941419,GitHub,emiloberg/screenshooter,21690808,npm,yarn.lock,,lockfile,,electron,,runtime,143927
105214351,GitHub,AlstonLin/demo-toolchain,21692664,npm,modules/orionode/package.json,,manifest,,electron,^1.4.10,development,143927
105297832,GitHub,kc14bolivar/RPGify,21698410,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105341297,GitHub,ChiliG/meleelight,21701934,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105369561,GitHub,iovis9/messenger,21703957,npm,package.json,,manifest,,electron,^1.3.3,development,143927
105387616,GitHub,BurnerPat/rant-buddy,21705592,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
105389946,GitHub,ParadoXxGER/nuts,21706031,npm,rv-launcher-win32-x64/resources/app/electron-quick-start-win32-x64/resources/app/package.json,,manifest,,electron,^1.4.1,development,143927
105389855,GitHub,ParadoXxGER/nuts,21706031,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105390107,GitHub,ParadoXxGER/nuts,21706031,npm,rv-launcher-win32-x64/resources/app/package.json,,manifest,,electron,^1.4.1,development,143927
105390240,GitHub,solominh/electron-chrome-extension,21706077,npm,package.json,,manifest,,electron,^1.6.1,development,143927
105390763,GitHub,jussijartamo/nobsduck,21706208,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105407062,GitHub,csharperperson/smething,21707471,npm,package.json,,manifest,,electron,^1.3.4,development,143927
105418530,GitHub,coniurare/holzschmiede,21708649,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105435895,GitHub,ChrispCode/BeefUpDesktop,21710256,npm,package.json,,manifest,,electron,^1.4.15,development,143927
105475369,GitLab,samulisuomaa/omppunet,21715263,npm,package.json,,manifest,,electron,^1.0.1,runtime,143927
105479031,GitHub,ayoubserti/mini-shell,21716108,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
105481304,GitHub,liliakai/electron-quick-start,21716113,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105486226,GitLab,Wyron/deezloader-app,21717255,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105495517,GitLab,tastypastrydonut/gazelle-time,21718218,npm,package.json,,manifest,,electron,^1.4.13,development,143927
105510301,GitLab,jthatche/ryan-memes,21720398,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105515410,GitHub,othman853/team-stats.tv,21721147,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
105521456,GitHub,ktruckenmiller/docker-friend-electron,21721468,npm,package.json,,manifest,,electron,^1.3.1,development,143927
105530051,GitHub,AncyentMariner/standup,21723324,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105548265,GitHub,Aarilight/flowerbed,21726527,npm,package.json,,manifest,,electron,*,development,143927
105561402,GitHub,dcvsling/8ComicDownloaderElectron,21729342,npm,package.json,,manifest,,electron,^1.4.12,development,143927
171758091,GitHub,volkovasystems/portel,21729585,npm,package.json,,manifest,,electron,^1.6.11,development,143927
105568574,GitHub,sfujimotosfujimoto/electron_proj,21731220,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105571434,GitHub,boolie/ndm,21731733,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105580120,GitHub,onex7zero/VuePlayerDesktop,21733786,npm,package.json,,manifest,,electron,^1.3.1,development,143927
105582579,GitHub,kyleady/TPlanet,21734098,npm,package.json,,manifest,,electron,^1.6.1,development,143927
105584735,GitHub,Zahid-Saeed/electron-updater-example,21734284,npm,package.json,,manifest,,electron,^1.4.15,development,143927
105608016,GitHub,BenLambertNcl/ssf-desktop-wrapper,21738391,npm,packages/api-electron-demo/package.json,,manifest,,electron,^1.4.15,runtime,143927
105629033,GitHub,helkaroui/electron-UI,21740594,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105642905,GitHub,bitofsky/ajst-electron-quickstart,21742918,npm,package.json,,manifest,,electron,<1.6.0,development,143927
105643973,GitHub,JonathanMontane/nimbus,21743184,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105656547,GitHub,adarrra/d-pad,21745563,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105668531,GitHub,Tynael/Hear-Me-Type,21747793,npm,package.json,,manifest,,electron,^1.4.7,development,143927
105669227,GitHub,jpredham/fun-with-electron,21748044,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105680602,GitHub,pklos/electron_android2_start,21749876,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105682158,GitHub,khushi3/3m-poc-demo,21750084,npm,package.json,,manifest,,electron,^1.4.0,development,143927
105682328,GitHub,rafa-acioly/amp,21750478,npm,package.json,,manifest,,electron,^1.4.1,development,143927
105686560,GitHub,ziofat/lantana,21751192,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
105687303,GitHub,tmcinerney/keep,21751374,npm,package.json,,manifest,,electron,^1.6.2,development,143927
105696481,GitHub,christian-fei/gitify,21752983,npm,package.json,,manifest,,electron,=1.3.4,development,143927
105701125,GitHub,Xzandro/sw-exporter,21753950,npm,package.json,,manifest,,electron,1.4.4,development,143927
126006185,GitHub,mattwynne/cucumber-gui-spike,21756465,npm,yarn.lock,,lockfile,,electron,,runtime,143927
105713150,GitHub,mattwynne/cucumber-gui-spike,21756465,npm,package.json,,manifest,,electron,1.4.14,runtime,143927
105736096,GitHub,usaukel/generator-electron,21759265,npm,app/templates/_package.json,,manifest,,electron,^1.3.3,development,143927
105737241,GitHub,vitorgalvao/pinplus,21759503,npm,app/package.json,,manifest,,electron,^1.6.2,development,143927
105743760,GitHub,d4v1d31/noar,21760747,npm,package.json,,manifest,,electron,^1.4.13,runtime,143927
126012039,GitHub,konk303/electron-sandbox,21762352,npm,yarn.lock,,lockfile,,electron,,runtime,143927
105750574,GitHub,konk303/electron-sandbox,21762352,npm,package.json,,manifest,,electron,1.4.6,runtime,143927
105753385,GitHub,ParkerICI/electron-boilerplate,21762649,npm,package.json,,manifest,,electron,^1.4.1,development,143927
